estrategia,esperança,variancia,R1(%),R2(%),R3(%),R4(%),R5(%),R6(%),R7(%),R8(%),>=1(%),>=2(%),>=3(%),>=4(%),>=5(%),>=6(%),>=7(%),>=8(%),>=9(%),>=10(%),>=11(%),>=12(%),>=13(%),>=14(%),>=15(%),>=16(%),>=17(%),>=18(%),>=19(%),>=20(%),>=21(%),>=22(%),>=23(%),>=24(%)
6321110,3.9582195007116523,1.6584041367299829,0.044117226794671005,13.478740286580978,34.18641184463363,40.12957793980901,9.332857261860987,2.1705243150306077,0.6577711252901157,0,99.99172582123154,97.99360392657624,87.373137078073,63.138810603055475,33.18861654806172,11.558583581285134,2.3627564721208643,0.21420018212843672,0.00019964158155971745,0.00015943870467083343,9.755474272310494e-05,4.310824358810805e-05,1.3165515909463466e-05,2.6261312626729705e-06,3.075121952633708e-07,1.6031250993364665e-08,9.626432984077837e-11,4.952482868247898e-11,1.681144112808397e-11,3.723243935382925e-12,4.405364961712621e-13,-8.526512829121202e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
6321111,3.959635951459366,1.6558122019447037,0.044117226794671005,13.478740286580978,34.18641184463363,40.12957793980901,9.332857261860987,2.1705243150306077,0.5047945843328663,0.1529765409572495,99.9980756904665,98.01787172635304,87.41370165473131,63.17726814993085,33.2109473725273,11.566520520111055,2.3643536664221614,0.21434037732093714,0.00019967409288312865,0.0001594798847150969,9.758742497467665e-05,4.312470875333929e-05,1.3170876925983066e-05,2.6272340534205796e-06,3.0764320513299026e-07,1.6038114836192108e-08,9.629275155020878e-11,4.952482868247898e-11,1.679723027336877e-11,3.709033080667723e-12,4.263256414560601e-13,-8.526512829121202e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
6322000,3.970982702497418,1.744383150111691,0.044117226794671005,13.478740286580978,34.18641184463363,20.67173361631828,31.618997025672446,0,0,0,99.60226099351115,97.2858290197201,87.32957631889113,64.01626841983827,34.13948650063128,12.022770115207067,2.476056748842282,0.22547731372608837,0.00021192645026246737,0.0001683178777369676,0.00010252915278385899,4.5182465512993986e-05,1.3778635192807087e-05,2.746382548934889e-06,3.214765200709735e-07,1.6756303011788987e-08,1.0057021881948458e-10,5.171330030862009e-11,1.752198386384407e-11,3.836930773104541e-12,4.263256414560601e-13,-1.2789769243681803e-13,-1.7053025658242404e-13,-1.7053025658242404e-13,
6322100,4.039071358653086,1.613511405837265,0.044117226794671005,13.478740286580978,34.18641184463363,20.67173361631828,24.265428880838567,7.353568144833882,0,0,99.90749861908334,98.45237990567445,89.27951175903574,65.86491913361203,35.21292716290806,12.404298028916187,2.552833730866084,0.23221648363622194,0.00021348926692610348,0.00017029739926499587,0.00010410018703055357,4.597394584493486e-05,1.4036339578638035e-05,2.7993943945148203e-06,3.277756661645981e-07,1.7086989601011737e-08,1.0258816018904326e-10,5.276490355754504e-11,1.7891466086439323e-11,3.950617610826157e-12,4.689582056016661e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
6322110,4.05490660391796,1.5817458653009915,0.044117226794671005,13.478740286580978,34.18641184463363,20.67173361631828,24.265428880838567,5.643363219079581,1.7102049257543013,0,99.97848713520199,98.72368235803613,89.73300442123143,66.29485620557841,35.46257515310455,12.493029227769142,2.5706896030434336,0.2337837991691316,0.00021385272812324274,0.0001707577726932641,0.0001044655593744892,4.6158018847108906e-05,1.409627337523034e-05,2.8117232488966692e-06,3.2924066317718825e-07,1.716389874673041e-08,1.0305711839464493e-10,5.3006488087703474e-11,1.7976731214730535e-11,3.964828465541359e-12,4.547473508864641e-13,-1.1368683772161603e-13,-1.7053025658242404e-13,-1.7053025658242404e-13,
6322111,4.058589375862018,1.5742863354130243,0.044117226794671005,13.478740286580978,34.18641184463363,20.67173361631828,24.265428880838567,5.643363219079581,1.3124659192654524,0.39773900648884875,99.99499679521288,98.78677863745582,89.83847232054306,66.3948458274544,35.52063529671506,12.51366526871655,2.574842308226806,0.23414830666969522,0.0002139372575982179,0.00017086484086803466,0.0001045505333223673,4.620082837902828e-05,1.411021207786689e-05,2.8145905730525556e-06,3.2958138262983994e-07,1.7181804423671565e-08,1.0318501608708175e-10,5.3091753215994686e-11,1.801936377887614e-11,3.993250174971763e-12,4.831690603168681e-13,-7.105427357601002e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
6322200,4.066306989181772,1.624765567020912,0.044117226794671005,13.478740286580978,34.18641184463363,20.67173361631828,12.499719849104356,19.11927717656809,0,0,99.7594964096167,98.35880349922436,89.8121321356174,66.92542430204028,36.09560439416259,12.794348144156217,2.6433523685889213,0.24096732767142726,0.00022136563394781206,0.00017623387172704952,0.00010755844418497418,4.7455062457402164e-05,1.4480951136874864e-05,2.88730373654289e-06,3.3802527354964695e-07,1.7620209291635547e-08,1.0575718079053331e-10,5.438494099507807e-11,1.8431478565617e-11,4.035882739117369e-12,4.405364961712621e-13,-1.2789769243681803e-13,-1.9895196601282805e-13,-1.9895196601282805e-13,
6322210,4.107478626870444,1.538889349832676,0.044117226794671005,13.478740286580978,34.18641184463363,20.67173361631828,12.499719849104356,14.672744369606908,4.446532806961182,0,99.94406655152518,99.06418987536473,90.99121305732622,68.04326068915286,36.744689168673474,13.025049261173933,2.6897776362500707,0.24504234805704073,0.000222310633091638,0.00017743084268317943,0.00010850841232468156,4.793365235400415e-05,1.4636779042120907e-05,2.9193587920417485e-06,3.418342515715267e-07,1.782018443918787e-08,1.0700773600547109e-10,5.505285116669256e-11,1.8687273950490635e-11,4.135358722123783e-12,4.973799150320701e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
6322211,4.117053833924993,1.5184313748276708,0.044117226794671005,13.478740286580978,34.18641184463363,20.67173361631828,12.499719849104356,14.672744369606908,3.4124113900901754,1.0341214168710064,99.9869916675535,99.22824020185593,91.26542959553645,68.30323370603044,36.895645542060784,13.078702967637213,2.7005746697268336,0.2459900675584521,0.0002225304096725722,0.00017770921985515997,0.00010872934451811034,4.804495702614986e-05,1.4673019592237324e-05,2.92681373537107e-06,3.427200567784894e-07,1.786665393410658e-08,1.0726353139034472e-10,5.516653800441418e-11,1.8701484805205837e-11,4.106937012693379e-12,4.689582056016661e-13,-1.1368683772161603e-13,-1.7053025658242404e-13,-1.7053025658242404e-13,
6322220,4.123947383571793,1.5436186328673855,0.044117226794671005,13.478740286580978,34.18641184463363,20.67173361631828,12.499719849104356,7.558291878469016,11.560985298099073,0,99.85457303396548,99.00760638378043,91.31327629676056,68.68452366931317,37.27842370263414,13.26090355661448,2.7445121657123224,0.2503337813211033,0.00022707329030424717,0.00018102049045864987,0.0001105995405481508,4.882924935145638e-05,1.4905625377537035e-05,2.972515531496356e-06,3.4803194637333945e-07,1.8142614521821088e-08,1.0894041224673856e-10,5.6061821851471905e-11,1.9028334463655483e-11,4.220623850414995e-12,5.115907697472721e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
6322221,4.14884292191363,1.4892264928315306,0.044117226794671005,13.478740286580978,34.18641184463363,20.67173361631828,12.499719849104356,7.558291878469016,8.872269614234456,2.6887156838646167,99.96617833563907,99.43413723265753,92.02623929610715,69.36045351319487,37.67091027344117,13.400403193419024,2.7725844527519428,0.25279785202482685,0.0002276447094402556,0.0001817442711313788,0.00011117396431359339,4.9118641570089494e-05,1.4999850890262678e-05,2.9918984694177198e-06,3.5033511380788696e-07,1.826350626288331e-08,1.0965095498249866e-10,5.6417093219351955e-11,1.91420213013771e-11,4.234834705130197e-12,4.973799150320701e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
6322222,4.15880119870119,1.4913271800098897,0.044117226794671005,13.478740286580978,34.18641184463363,20.67173361631828,12.499719849104356,7.558291878469016,4.570324520051069,6.990660778048004,99.9120636726616,99.39992250224277,92.22098349808576,69.74821042562326,37.993647218108165,13.543018838189496,2.805681158478194,0.25599745949989483,0.00023052457824235262,0.00018391484822188886,0.00011243842125452375,4.9660188409461625e-05,1.5162416062253214e-05,3.024041120625043e-06,3.5408271514825174e-07,1.8458464978721167e-08,1.1081624506914522e-10,5.701394911739044e-11,1.9340973267389927e-11,4.277467269275803e-12,5.115907697472721e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
6330000,3.7090545694326256,2.0881255918505097,0.044117226794671005,13.478740286580978,11.661174029622243,74.8159684570021,0,0,0,0,99.05888131304646,93.57780608022898,79.61202638701005,56.14067841745158,29.60541675037105,10.507140505056583,2.1990848674089136,0.2038830629789885,0.00021139531989433635,0.00016659186837841844,0.00010083260364979196,4.425967092913652e-05,1.346836299376264e-05,2.681631400491824e-06,3.137313342449488e-07,1.6348522535736265e-08,9.814016266318504e-11,5.049116680311272e-11,1.7138290786533616e-11,3.794298208958935e-12,4.689582056016661e-13,-7.105427357601002e-14,-1.1368683772161603e-13,-1.1368683772161603e-13,
6331000,3.870164004595484,1.8478722671881904,0.044117226794671005,13.478740286580978,11.661174029622243,57.416165360034434,17.399803096967677,0,0,0,99.78112587216886,96.33806549693931,84.22590798055332,60.51490298179863,32.14536141288377,11.409900966887477,2.380752371303828,0.21982909450592558,0.00021509321202017873,0.00017127575567599251,0.00010454993999076123,4.613244902884617e-05,1.4078135706085959e-05,2.80706647970419e-06,3.28636161839313e-07,1.7130915352936427e-08,1.028581664286321e-10,5.290701210469706e-11,1.793409865058493e-11,3.950617610826157e-12,4.547473508864641e-13,-1.1368683772161603e-13,-1.7053025658242404e-13,-1.7053025658242404e-13,
6331100,3.9076329100539287,1.784556509450594,0.044117226794671005,13.478740286580978,11.661174029622243,57.416165360034434,13.353165005431872,4.0466380915358044,0,0,99.94909687322338,96.98001361761241,85.29894937660923,61.532207812455184,32.73607136313076,11.61985419750846,2.4230024265003465,0.22353763179373232,0.00021595322354528435,0.00017236507817131042,0.0001054144736372109,4.65679973871147e-05,1.4219949378002639e-05,2.8362386927938132e-06,3.3210257299742807e-07,1.731291376927402e-08,1.0398082395113306e-10,5.3503868002735544e-11,1.816147232602816e-11,4.035882739117369e-12,4.973799150320701e-13,-7.105427357601002e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
6331110,3.9163469799334165,1.7694288461385401,0.044117226794671005,13.478740286580978,11.661174029622243,57.416165360034434,13.353165005431872,3.105519404582254,0.9411186869535503,0,99.9881615596082,97.12931023340909,85.54850451024355,61.76880040235384,32.87345161809094,11.66868260871155,2.4328284390003034,0.2244001190396432,0.00021615323471735337,0.00017261841973947867,0.00010561553649779398,4.666929196162073e-05,1.425293065437927e-05,2.843023182208526e-06,3.3290871215285733e-07,1.735517685119703e-08,1.0419398677186109e-10,5.3589133131026756e-11,1.8175683180743363e-11,4.007461029686965e-12,4.689582056016661e-13,-1.1368683772161603e-13,-1.7053025658242404e-13,-1.7053025658242404e-13,
6331111,3.918373594080145,1.765888867919747,0.044117226794671005,13.478740286580978,11.661174029622243,57.416165360034434,13.353165005431872,3.105519404582254,0.7222445591224087,0.2188741278311416,99.99724675712898,97.1640318546282,85.60654305838545,61.82382427711401,32.90540187463402,11.680038536570208,2.4351136554621746,0.224600706007422,0.00021619975095177324,0.00017267733892367687,0.00010566229731523435,4.669284986391631e-05,1.4260601062687783e-05,2.844601056040119e-06,3.330962101699697e-07,1.7365024973514664e-08,1.042650410454371e-10,5.363176569517236e-11,1.8189894035458565e-11,4.021671884402167e-12,4.831690603168681e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
6332000,3.93460817633459,1.893873857668952,0.044117226794671005,13.478740286580978,11.661174029622243,29.57648040488615,45.23948805211595,0,0,0,99.43092726763903,96.11664767436875,85.48617911633718,63.02424004790462,34.23392708869049,12.33282641878452,2.594934988770987,0.2405350919409699,0.0002337300469434922,0.00018532246744484837,0.00011273276943768451,4.9637024957860376e-05,1.5130162935861335e-05,3.01507509448129e-06,3.5288852018311445e-07,1.8392654510535067e-08,1.1043255199183477e-10,5.681499715137761e-11,1.928412984852912e-11,4.277467269275803e-12,5.258016244624741e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
6332100,4.032027330526548,1.710856391619128,0.044117226794671005,13.478740286580978,11.661174029622243,29.57648040488615,34.71822901412286,10.521259037993088,0,0,99.86765187038078,97.78571278811883,88.27608674608254,65.6692326076117,35.769772959332656,12.878704818399086,2.704785132281941,0.2501772888892617,0.00023596607688602944,0.00018815470590993755,0.00011498055685876807,5.076945062398863e-05,1.549887841179043e-05,3.0909227888287205e-06,3.6190114371947857e-07,1.8865762285713572e-08,1.1330314464430558e-10,5.829292604175862e-11,1.979572061827639e-11,4.391154106997419e-12,5.400124791776761e-13,-7.105427357601002e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
6332110,4.054683912213213,1.6655718726525137,0.044117226794671005,13.478740286580978,11.661174029622243,29.57648040488615,34.71822901412286,8.074350451913858,2.44690858607923,0,99.96922005498132,98.17388398919016,88.92493009353177,66.28437334134821,36.12696162222917,13.00565868752716,2.730332764781835,0.25241975572866693,0.00023648610599025233,0.0001888133940468606,0.00011550332038723354,5.1032816642759826e-05,1.558462984974085e-05,3.108562552256444e-06,3.63997187946552e-07,1.897579693377338e-08,1.1397105481592007e-10,5.864819740963867e-11,1.992361831071321e-11,4.433786671143025e-12,5.542233338928781e-13,-7.105427357601002e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
6332111,4.059953108994713,1.6548929944409956,0.044117226794671005,13.478740286580978,11.661174029622243,29.57648040488615,34.71822901412286,8.074350451913858,1.877835853718262,0.5690727323609679,99.99284156853535,98.26416020435987,89.07583031870071,66.42743541572463,36.210032289241134,13.035184099959636,2.7362743275826915,0.25294128184485487,0.00023660704815142708,0.00018896658387745902,0.0001156248984841568,5.109406716030662e-05,1.560457289428996e-05,3.1126649986390476e-06,3.644846628958476e-07,1.900139068311546e-08,1.1412737421778729e-10,5.873346253792988e-11,1.9952040020143613e-11,4.433786671143025e-12,5.684341886080801e-13,-4.263256414560601e-14,-1.1368683772161603e-13,-1.1368683772161603e-13,
6332200,4.070995232667593,1.7270502991441141,0.044117226794671005,13.478740286580978,11.661174029622243,29.57648040488615,17.88421455333392,27.35527349878203,0,0,99.65589486299005,97.65182654504409,89.03814359257632,67.18657077167057,37.032680382512225,13.436776521742544,2.8342964139469586,0.26269772727812324,0.00024723534049542195,0.00019664842805866556,0.00011992852482478611,5.288858673679897e-05,1.61350149738837e-05,3.216700790176219e-06,3.765659641885577e-07,1.9628700442808622e-08,1.1787903986260062e-10,6.065192792448215e-11,2.0591528482327703e-11,4.575895218295045e-12,5.684341886080801e-13,-7.105427357601002e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
6332210,4.129902345052924,1.6025841625633426,0.044117226794671005,13.478740286580978,11.661174029622243,29.57648040488615,17.88421455333392,20.993311174976032,6.361962323805997,0,99.91997214295142,98.66107166782955,90.72513629594431,68.7859366793855,37.96137090604317,13.766856581475565,2.900720258446725,0.2685281410605853,0.00024858741616640145,0.00019836101724024502,0.00012128770995900595,5.357333837707756e-05,1.635796870402828e-05,3.2625641352979073e-06,3.820156706524358e-07,1.991476494822564e-08,1.1959855328314006e-10,6.153300091682468e-11,2.0889956431346945e-11,4.632738637155853e-12,5.684341886080801e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
6332211,4.143602256684824,1.572642607398972,0.044117226794671005,13.478740286580978,11.661174029622243,29.57648040488615,17.88421455333392,20.993311174976032,4.882373219667481,1.4795891041385167,99.98138807819191,98.89578982727079,91.11747688138355,69.15789807276418,38.17735464027425,13.843622653799954,2.9161683217288754,0.2698841089626427,0.0002489018657456654,0.00019875931074864184,0.00012160381297121603,5.3732589705646205e-05,1.6409820602802938e-05,3.273230461786625e-06,3.832830941519205e-07,1.99812859591475e-08,1.1998224636045052e-10,6.17177420281223e-11,2.093258899549255e-11,4.632738637155853e-12,5.542233338928781e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
6332220,4.153465335410245,1.6081267741431198,0.044117226794671005,13.478740286580978,11.661174029622243,29.57648040488615,17.88421455333392,10.814171456886436,16.54110204189559,0,99.79192757167368,98.58011374910122,91.18593446928884,69.70343602023024,38.72502185463307,14.10430965033666,2.9790327390619638,0.2760989609615052,0.0002554016795670577,0.00020349697483368345,0.0001242796318905448,5.4854731018849634e-05,1.6742625788879195e-05,3.3386191802264875e-06,3.908831729404483e-07,2.0376106135699956e-08,1.2236966995260445e-10,6.295408638834488e-11,2.1373125491663814e-11,4.746425474877469e-12,5.826450433232822e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
